group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,CD40LG,-3.6025696,-2.959753,0.00031508701839260154,0.005378535403961708,0.017130620985010708,0.1234454168585905
2,STK4,-3.6132848,-1.0714357,0.00030234225372645563,0.005186916855387535,0.12205567451820129,0.22478120681713495
2,STMN3,-3.614959,-2.90278,0.0003003950446970478,0.005166492103756782,0.019271948608137045,0.12528788576692768
2,SEP15,-3.616466,-0.72847736,0.00029865260438903394,0.005143001217574587,0.22269807280513917,0.3132197144173192
2,CCNG1,-3.621991,-1.5027838,0.00029234431202864494,0.005047097250395923,0.08137044967880086,0.18240442192538
2,JAK1,-3.6236987,-1.1231219,0.0002904198698549144,0.005020219927517356,0.11563169164882227,0.21833256563795486
2,TMA7,-3.6337442,-0.38970995,0.0002793377252125037,0.004847059689329035,0.6102783725910065,0.6863196683555965
2,CCT3,-3.6345143,-1.0428749,0.0002785046589727917,0.004838752700931862,0.12419700214132762,0.22892676186089359
2,PAIP2,-3.6472723,-0.70948493,0.00026503901290456973,0.004610665936592107,0.24197002141327623,0.3334868724090281
2,RBBP7,-3.647741,-1.9151917,0.0002645560346323649,0.004608134195075988,0.055674518201284794,0.15845232611699678
2,MPHOSPH8,-3.647942,-1.063884,0.0002643492966336031,0.004608134195075988,0.13062098501070663,0.23261169967756795
2,EIF4B,-3.65705,-0.93813527,0.0002551346637815514,0.004472553233120495,0.15845824411134904,0.25656379548595115
2,NDFIP1,-3.6573179,-0.68009305,0.00025486826049631,0.004472553233120495,0.25267665952890794,0.3403961308152925
2,WIPF1,-3.6594608,-1.0933638,0.0002527464058753574,0.004447815616796238,0.12205567451820129,0.22662367572547212
2,ARL6IP1,-3.6596284,-1.2044228,0.00025258133559901335,0.004447815616796238,0.10706638115631692,0.2100414555504376
2,PPM1K,-3.6656222,-2.284367,0.0002467379870524244,0.004353299678537348,0.034261241970021415,0.14094887148779364
2,SELM,-3.6753998,-3.1151707,0.00023747719631602807,0.004200762426025491,0.014989293361884369,0.12298479963150621
2,PRMT1,-3.6882915,-1.2756544,0.00022576480068061652,0.004009160101553315,0.10492505353319058,0.20589590050667894
2,ATPIF1,-3.698605,-0.7056919,0.00021678761062666682,0.0038547547014554195,0.23554603854389722,0.32888070013818516
2,MORF4L1,-3.7099566,-0.53364855,0.00020729482843824496,0.0036907668541755847,0.3426124197002141,0.4320589590050668
2,ADA,-3.7138073,-2.6821043,0.00020416425019956805,0.0036397741523829,0.023554603854389723,0.13265776140027638
2,ANKRD44,-3.722011,-2.290657,0.0001976422509217975,0.003531853712469681,0.03854389721627409,0.14555504375863657
2,PIM2,-3.7272348,-1.6783962,0.00019359202085362736,0.003464865841123375,0.06423982869379015,0.1704283740211884
2,COX7A2,-3.7397249,-0.5838386,0.0001842217875733703,0.003301486523755833,0.31905781584582443,0.4177798249654537
2,HNRNPR,-3.7472255,-1.1285163,0.00017880130562063538,0.0032124110585931135,0.11991434689507495,0.22524182404421925
2,ARHGEF1,-3.7670822,-0.98221314,0.0001651665971303241,0.002975613522970588,0.15631691648822268,0.25702441271303544
2,ATM,-3.7902875,-1.825617,0.0001504730310446551,0.002728897359821793,0.055674518201284794,0.16536158452326116
2,RORA,-3.7976542,-2.7561226,0.00014607189847909113,0.0026596771275072912,0.02569593147751606,0.13588208198986643
2,FAM65B,-3.8076663,-0.7579753,0.0001402844080053485,0.0025577087793338302,0.21199143468950749,0.3215108245048365
2,PPA1,-3.8113163,-0.7483141,0.00013822883395464601,0.002526978522737143,0.23554603854389722,0.3330262551819438
2,RGL4,-3.859903,-3.0704508,0.0001134319701424127,0.002090454769588108,0.017130620985010708,0.1308152924919392
2,KMT2E,-3.883644,-0.9744109,0.00010290247980081065,0.001904114179078415,0.15631691648822268,0.2616305849838784
2,CD6,-3.8909104,-3.2636676,9.98687964548109e-05,0.0018504861389238775,0.017130620985010708,0.1308152924919392
2,KLRG1,-3.901994,-3.1188734,9.54035140563019e-05,0.0017773947993899846,0.021413276231263382,0.13496084753569784
2,GZMK,-3.9243956,-3.6102667,8.694775328338069e-05,0.001624293459422499,0.019271948608137045,0.13311837862736067
2,ETS1,-3.9251657,-4.735561,8.667003434008847e-05,0.0016213232725318467,0.006423982869379015,0.12160294795025334
2,OST4,-3.9308248,-0.49168026,8.46549600799454e-05,0.001587978207213921,0.4796573875802998,0.584983878397052
2,TERF2IP,-3.93126,-1.059153,8.450180224454976e-05,0.0015872855728357243,0.139186295503212,0.24873330262551818
2,DDX24,-3.95038,-1.0625278,7.802717832864412e-05,0.0014676847758346614,0.145610278372591,0.2542607093505297
2,NCOR1,-3.9566753,-0.902839,7.600011741164232e-05,0.0014335049770350656,0.19271948608137046,0.2934131736526946
2,CIB1,-3.9671228,-0.59867185,7.274554910725941e-05,0.001377826932883127,0.32762312633832974,0.42929525564256105
2,BEX2,-3.9682946,-3.7906938,7.238879043397546e-05,0.0013729740585644013,0.01284796573875803,0.12851220635651772
2,DNAJB9,-3.9791439,-2.07087,6.916388022966506e-05,0.0013136327516221225,0.044967880085653104,0.16121602947950253
2,CCT7,-3.9798136,-1.3260742,6.896933321394039e-05,0.001311762137004972,0.10278372591006424,0.21510824504836482
2,ODF2L,-3.9903615,-2.7368727,6.597269233774003e-05,0.0012600322889009482,0.02569593147751606,0.14233072316904652
2,SNHG8,-3.9937768,-1.006642,6.50290579492662e-05,0.0012437490411136964,0.16059957173447537,0.27038231229848
2,ZFP36L2,-4.004827,-0.43440306,6.206288547576417e-05,0.0011903521967093194,0.6059957173447538,0.6623675725472132
2,EEF2,-4.006367,-0.32812333,6.16597368297639e-05,0.0011842832153969843,0.7987152034261242,0.8452326116996776
2,TECR,-4.013265,-1.2176921,5.988455261836712e-05,0.0011534322292756295,0.11777301927194861,0.2303086135421465
2,RASSF5,-4.0224066,-1.4445962,5.760647263146507e-05,0.001112693055523744,0.08993576017130621,0.2031321971441732
2,PLAC8,-4.024985,-0.5980925,5.697892971897596e-05,0.0011036939918331002,0.37901498929336186,0.47535697835099033
2,DDIT4,-4.0252867,-1.1755573,5.690600465049106e-05,0.0011036939918331002,0.13062098501070663,0.2418240442192538
2,SLC2A3,-4.0276303,-1.0424353,5.634181990212326e-05,0.0010944578841869065,0.16059957173447537,0.27176416397973285
2,C1QBP,-4.030376,-0.6647755,5.568765660572018e-05,0.0010848368596401068,0.29336188436830835,0.39014279134039614
2,G3BP2,-4.049463,-1.6934782,5.1335350930334057e-05,0.0010029120919951959,0.059957173447537475,0.17964071856287425
